usim	latitude	longitude
01232971176	36.09	128.36
01232971177	35.207	128.626
01232971181	37.171	127.482
01232971189	37.493	127.59
01232971197	36.128	128.34
01232971200	37.508	126.751
01232971204	36.138	128.439
01232971215	35.242	128.622
01232971228	37.602	126.773
01232971234	37.277	127.155
01232971263	36.128	128.34
01232971266	35.242	128.622
01232971369	35.64	128.418
01232971412	35.84	128.704
01232971434	34.887	126.988
01232971472	35.682	128.446
01232971530	37.51	126.922
01232971554	35.849	128.506
01232971636	34.714	126.813
01232971639	35.112	126.301
01232971656	34.714	126.813
01232971666	35.112	126.301
01232971741	35.013	127.718
01232971800	34.99	127.691
01232971836	34.55	126.727
01232971897	33.278	126.273
01232971936	34.996	126.949
01232971958	35.013	127.718
01232971960	33.232	126.24
01232971961	33.232	126.24
01232972165	33.26	126.607
01232972269	33.468	126.565
01232972384	35.869	128.544
01232972426	35.92	128.596
01232972437	34.99	127.691
01232972444	35.852	128.537
01232972470	33.466	126.348
01232972479	33.249	126.553
01232972486	35.867	128.599
01232972531	33.466	126.348
01232972532	35.901	128.444
01232972541	35.881	128.554
01232972556	34.574	126.798
01232972578	33.254	126.438
01232972603	33.46	126.909
01232972605	35.888	128.592
01232972652	35.895	128.618
01232972668	35.931	128.557
01232972682	34.692	126.709
01232972686	34.574	126.798
01232972691	33.495	126.518
01232972695	35.88	128.572
01232972696	33.554	126.762
01232972712	33.486	126.437
01232972717	35.862	128.701
01232972722	34.643	126.78
01232972730	33.249	126.553
01232972735	35.872	128.597
01232972744	33.254	126.438
01232972750	35.837	128.579
01232972763	35.912	128.548
01232972776	34.411	126.192
01232972803	33.554	126.762
01232972837	35.921	128.643
01232972857	33.486	126.437
01232972877	33.251	126.33
01232972906	34.643	126.78
01232972910	33.251	126.33
01232972940	34.996	126.949
01232972980	34.411	126.192
01232972983	34.692	126.709
01232973029	35.946	128.551
01232973037	34.55	126.727
01232973067	33.46	126.909
01232973102	35.896	128.521
01232973118	35.962	128.697
01232973165	33.281	126.708
01232973171	33.327	126.827
01232973173	33.342	126.182
01232973179	33.281	126.708
01232973220	33.541	126.646
01232973227	33.327	126.827
01232973237	33.515	126.517
01232973295	34.645	126.659
01232973297	33.957	126.3
01232973316	33.342	126.182
01232973321	35.862	128.575
01232973383	33.957	126.3
01232973400	33.495	126.518
01232973444	33.515	126.517
01232973516	33.383	126.794
01232973524	33.383	126.794
01232973595	34.643	126.444
01232973604	33.519	126.573
01232973608	33.519	126.539
01232973630	34.643	126.444
01232973371	33.519	126.539
01231300117	34.81	127.67
01231328946	36.042	129.366
01227584004	35.262	128.867
01227587843	34.512	127.764
01227587873	34.512	127.764
01231307448	37.511	126.736
01231307518	37.459	126.725
01231307553	37.46	126.672
01231307753	36.48	127.259
01231315529	37.534	126.995
01231315610	37.585	126.889
01231315612	37.484	126.898
01231315757	35.194	129.059
01231315808	37.6	127.079
01231315818	37.552	127.009
01231315919	35.495	129.426
01231315924	37.597	127.1
01231316025	37.646	127.043
01231321284	37.717	126.39
01231321510	35.509	129.429
01231321540	35.086	129.004
01231321555	35.153	129.004
01231321568	37.56	126.955
01231325825	35.262	128.867
01231329608	35.151	128.658
01231329659	35.897	129.492
01231329766	35.897	129.492
01232970007	35.131	128.71
01232970148	36.812	127.138
01232970152	36.812	127.138
01232970174	34.896	128.686
01232970193	35.384	128.822
01232970203	36.109	129.35
01232970254	35.953	126.941
01232970308	35.839	127.567
01231329903	35.839	127.567
01232970346	36.109	129.35
01232970347	35.235	128.993
01232970387	36.084	129.182
01232970401	35.85	127.082
01232970425	37.508	126.751
01232970529	38.108	128.035
01232970728	35.98	128.577
01232970799	38.017	126.913
01232970837	35.98	128.577
01232970858	36.273	128.892
01232970886	38.017	126.913
01232970892	37.471	126.845
01232970954	34.896	128.686
01232971009	35.384	128.822
01232971070	36.273	128.892
01232971099	35.85	127.082
01232971132	37.471	126.845
01232971226	35.151	128.658
01232972521	35.808	128.619
01232972660	35.871	128.589
01232973216	35.227	126.994
01232973347	35.227	126.994
01231315903	37.687	127.04
01231321713	37.679	127.055
01232972630	37.633	126.912
01231315595	37.564	127.015
01231307996	37.51	127.066
01231315969	37.474	127.049
01231315707	37.497	126.904
01231315873	37.53	126.872
01231315807	37.51	126.847
01231316112	37.475	126.916
01232970877	37.658	126.622
01232971182	37.658	126.622
01232970037	38.157	127.25
01231329809	38.157	127.25
01232970883	37.933	127.227
01232970729	37.933	127.227
01227721428	37.872	127.223
01231328985	37.872	127.223
01232970712	37.855	127.165
01232970116	37.855	127.165
01231329899	37.836	127.131
01231329928	37.836	127.131
01231329945	37.79	127.23
01232970231	37.79	127.231
01232970496	37.823	127.516
01231329782	37.5	127.507
01231329731	37.5	127.507
01232970926	37.48	127.478
01232970170	37.48	127.478
01232970827	37.337	127.336
01232970585	37.539	127.22
01232971198	37.399	127.113
01232970924	37.399	127.113
01232970670	37.351	127.116
01232970676	37.351	127.116
01232970778	37.406	126.971
01232970617	37.406	126.971
01232970765	37.408	126.909
01232970675	37.408	126.909
01232970656	37.407	126.884
01232970720	37.407	126.884
01232970548	37.395	126.96
01232970776	37.395	126.96
01232970796	37.39	126.925
01232970845	37.39	126.925
01231329775	37.381	126.961
01231329578	37.381	126.961
01232970682	37.448	126.885
01232970400	37.448	126.885
01232971230	37.349	126.739
01232971023	37.349	126.739
01232970736	37.321	126.832
01232970808	37.303	126.905
01231329978	37.344	126.974
01231329979	37.344	126.974
01232970309	37.327	126.952
01232970691	37.327	126.952
01231325912	37.284	127.028
01231329873	37.284	127.028
01232970073	37.27	127.01
01232970488	37.27	127.01
01227712386	37.278	127.109
01232970854	37.278	127.109
01231329865	37.245	127.105
01227500636	37.245	127.105
01232971100	37.123	127.116
01232971088	37.123	127.116
01232971121	37.23	127.288
01232970910	37.23	127.288
01231329848	37.243	127.497
01231329807	37.243	127.497
01232971252	37.281	127.431
01232971128	37.281	127.431
01232970657	37.132	127.521
01232970667	37.132	127.521
01231329668	36.977	127.26
01231329778	36.977	127.26
01232970769	37.089	127.062
01232970863	36.99	127.112
01232970946	36.99	127.112
01231307552	37.422	126.709
01231321261	37.405	126.729
01231307760	37.386	126.72
01231307453	37.42	126.651
01231316272	37.493	126.488
01231321357	37.488	126.533
01231307582	37.485	126.414
01231307641	37.602	126.655
01231307352	37.543	126.677
01231321512	37.712	126.458
01232970542	37.869	128.264
01232970486	37.869	128.264
01231328872	37.868	128.018
01231329654	37.868	128.018
01232970135	37.714	128.187
01231329707	37.582	128.147
01231329711	37.582	128.147
01232970865	37.744	128.884
01232970895	37.744	128.884
01232970996	37.489	129.106
01232970475	37.489	129.106
01232970659	37.495	128.852
01231324202	37.495	128.852
01231329970	37.342	128.788
01231329749	37.342	128.788
01227587083	36.279	127.527
01227587877	36.279	127.527
01232970079	36.916	127.128
01232970112	36.916	127.128
01232970067	36.879	127.15
01232970052	36.879	127.15
01232970274	36.883	127.207
01232970355	36.883	127.207
01232970198	36.909	127.227
01232970070	36.909	127.227
01232970058	36.827	127.146
01232970034	36.827	127.146
01231329957	36.817	127.107
01231329833	36.817	127.107
01232970103	36.797	127.118
01232970146	36.797	127.118
01232970608	36.931	127.042
01232971162	36.931	127.042
01231329815	36.786	127.025
01227587260	36.786	127.025
01231329561	36.791	126.861
01232971110	36.791	126.861
01232970374	36.899	126.505
01232970323	36.899	126.505
01232970395	36.709	126.542
01232970453	36.773	126.444
01231329665	36.773	126.444
01232971012	36.594	126.294
01232970157	36.594	126.294
01232970342	36.515	126.348
01232970283	36.408	126.422
01232970099	36.408	126.422
01232970938	36.599	126.554
01232970842	36.599	126.554
01232970268	36.584	126.515
01232970258	36.584	126.515
01232970288	36.647	126.677
01232971032	36.647	126.677
01232970063	36.503	126.693
01232970594	36.503	126.693
01232970317	36.688	126.738
01232970502	36.688	126.738
01232970127	36.143	127.368
01231329690	36.473	126.523
01232970961	36.163	126.531
01231315588	36.372	127.429
01227579575	36.542	129.395
01231326138	36.542	129.395
01232970672	36.51	128.299
01231329789	36.775	128.315
01231329719	36.775	128.315
01231329122	36.656	128.265
01231329636	36.656	128.265
01231324510	36.61	128.209
01231329820	36.61	128.209
01231329012	36.419	128.159
01231329710	36.419	128.159
01232970124	36.455	128.35
01227587236	36.455	128.35
01231329588	36.382	128.441
01231329400	36.382	128.441
01231328954	36.31	128.598
01231329803	36.31	128.598
01232970408	35.978	129.378
01232970420	35.978	129.378
01232970348	35.962	129.409
01232970482	35.962	129.409
01232970216	35.875	129.217
01232970473	35.875	129.217
01231329991	35.638	128.617
01231329926	35.638	128.617
01231329720	35.977	128.957
01231329610	35.977	128.957
01231329763	36.154	128.582
01231329795	36.154	128.582
01231329869	36.176	128.713
01231329847	36.176	128.713
01231329634	36.1	128.664
01231329993	36.1	128.664
01231329812	36.067	128.337
01231329692	36.067	128.337
01232970591	36.045	128.52
01232970093	36.045	128.52
01231328544	35.995	128.388
01231329866	35.995	128.388
01231329308	37.54	130.875
01231329681	37.54	130.875
01231329758	37.484	130.898
01231328842	37.484	130.898
01232972485	35.882	128.61
01232971470	35.878	128.592
01232973081	35.868	128.58
01232971665	35.809	128.535
01231321481	35.606	129.37
01231315641	35.538	129.263
01231315255	35.534	129.292
01231321655	35.525	129.341
01227587128	35.191	127.626
01227587189	34.573	127.344
01227587250	34.829	128.006
01227587390	34.94	127.697
01227587414	35.191	127.626
01227587449	34.565	127.173
01227587460	34.525	127.141
01227587503	34.565	127.173
01227587537	34.829	128.006
01227587635	34.525	127.141
01227587688	35.062	127.774
01227587803	34.985	127.746
01227587829	34.978	127.573
01227587830	35.013	126.796
01227587838	34.936	127.725
01227587858	35.013	126.796
01227587895	34.968	126.671
01227587917	34.759	127.665
01227588006	34.672	127.092
01227588058	34.985	127.746
01227588059	34.936	127.725
01227588067	34.573	127.344
01227702837	34.94	127.697
01227715953	35.416	126.561
01227721263	34.978	127.573
01227723636	35.075	126.731
01227728251	34.645	127.275
01227729456	35.394	128.48
01227729691	34.759	127.665
01231300172	35.075	126.731
01231300259	34.938	126.56
01231300441	35.394	128.48
01231300637	35.503	127.013
01231307737	35.324	129.179
01231308152	35.081	129.076
01231315820	35.243	129.092
01231315837	35.158	129.064
01231315949	35.146	129.041
01231321362	35.159	129.143
01231321364	33.502	126.953
01231321552	35.099	128.988
01231322968	34.672	127.092
01231323096	35.432	126.687
01231327054	35.131	128.71
01231328126	35.832	127.023
01231328835	35.408	128.119
01231328936	35.416	126.561
01231328981	35.592	126.679
01231328994	35.729	126.711
01231329525	35.408	128.119
01231329547	35.729	126.711
01231329587	35.592	126.679
01231329625	35.441	127.238
01231329688	35.432	126.687
01231329691	35.864	127.654
01231329721	36.002	127.655
01231329723	34.775	128.641
01231329783	34.879	128.476
01231329788	35.441	127.238
01231329801	35.372	127.133
01231329909	35.864	127.654
01231329913	36.002	127.655
01231329944	35.832	127.023
01232970000	35.248	128.655
01232970023	34.912	128.652
01232970071	35.923	126.687
01232970077	35.652	126.784
01232970088	35.928	126.954
01232970113	35.923	126.687
01232970195	35.65	126.932
01232970208	35.928	126.954
01232970215	35.65	126.932
01232970219	34.933	128.079
01232970257	35.055	127.954
01232970277	35.811	127.151
01232970330	35.652	126.784
01232970358	34.912	128.652
01232970378	35.087	128.087
01232970385	35.975	127.202
01232970421	34.879	128.476
01232970450	35.975	127.202
01232970503	34.775	128.641
01232970508	35.087	128.087
01232970514	35.055	127.954
01232970816	35.248	128.655
01232970928	35.002	127.975
01232970948	35.063	128.067
01232970991	35.002	127.975
01232971005	35.063	128.067
01232971035	35.811	127.151
01232971147	35.732	127.589
01232971716	33.502	126.953
01232971779	35.07	127.127
01232971919	35.07	127.127
01232972420	33.249	126.514
01232972607	33.249	126.514
01232972697	35.01	127.095
01232972714	34.802	126.838
01232972748	34.774	126.974
01232972775	34.751	126.996
01232972802	34.564	126.935
01232972806	34.689	126.915
01232972869	34.408	126.623
01232972914	34.459	126.553
01232972919	33.402	126.27
01232972930	33.402	126.27
01232972953	34.774	126.974
01232972964	34.689	126.915
01232972991	34.459	126.553
01232973030	35.01	127.095
01232973060	34.751	126.996
01232973089	34.564	126.935
01232973094	34.408	126.623
01232973145	33.394	126.373
01232973304	33.394	126.373
01232973326	35.123	127.691
01232973351	35.016	127.619
01232973358	35.016	127.619
01232973368	35.123	127.691
01232970695	37.285	127.052
01232970696	37.474	127.638
01232970620	37.524	129.118
01232970726	37.524	129.118
01232970979	38.068	128.651
01231329632	37.183	128.323
01232970344	38.127	128.215
01232970944	38.127	128.215
01232970629	37.267	128.737
01231329224	37.267	128.737
01232970136	37.446	128.668
01231326013	37.691	127.902
01231329652	37.691	127.902
01232970331	38.097	127.713
01232970601	38.097	127.713
01231329618	37.688	126.862
01232970625	37.47	126.809
01232970674	37.47	126.809
01231329631	37.494	126.778
01231329739	37.494	126.778
01232970064	37.391	127.072
01232970605	37.391	127.072
01232970302	37.436	127.133
01232970945	37.436	127.133
01232970773	37.319	127.115
01232971001	37.319	127.115
01232971094	37.326	127.1
01231329726	37.277	127.23
01231329939	37.277	127.23
01231329823	37.755	127.07
01231329902	37.755	127.07
01231329312	37.948	127.309
01231329605	37.948	127.309
01232970684	37.539	127.22
01231329366	37.183	127.118
01231329933	37.183	127.118
01231328672	37.206	126.773
01231329883	37.206	126.773
01232971124	37.215	126.962
01232971126	37.215	126.962
01232970970	37.218	126.738
01232971060	37.218	126.738
01231329936	37.081	126.946
01232971030	37.086	126.826
01232971080	37.086	126.826
01231329838	37.165	127.002
01231329914	37.165	127.002
01232970900	37.131	126.92
01232971085	37.131	126.92
01231327156	35.677	127.923
01227728226	35.001	128.402
01227728228	35.001	128.402
01227728316	35.614	128.471
01231300217	35.614	128.471
01231329992	35.286	128.399
01232970527	35.286	128.399
01231329806	35.872	128.823
01231329660	35.891	129.052
01231323118	35.891	129.052
01231329831	36.207	128.56
01231329699	35.934	128.304
01231329910	35.934	128.304
01232970552	36.561	128.737
01231329816	36.358	128.699
01231329859	36.358	128.699
01231323003	35.648	128.726
01231329644	35.648	128.726
01232970480	36.035	128.362
01232970700	36.035	128.362
01231316108	36.339	127.437
01231316095	36.281	127.467
01231315783	35.183	129.105
01231316160	37.551	127.077
01231307375	37.638	127.071
01231315904	37.55	126.915
01231307580	37.553	127.039
01231315488	37.518	126.904
01231308385	37.628	126.919
01231316239	37.605	126.96
01231315640	36.506	127.273
01231307511	37.659	125.698
01227587533	34.683	127.371
01227587587	34.683	127.371
01227587466	34.772	127.284
01227587500	34.772	127.284
01227587693	34.512	127.321
01227728244	34.512	127.321
01227587292	34.779	127.333
01227587560	34.779	127.333
01227587598	34.581	127.256
01227587854	34.581	127.256
01232973071	34.958	127.72
01232973149	34.958	127.72
01227728177	34.831	127.614
01231300158	34.831	127.614
01227587789	34.73	127.73
01227588047	34.73	127.73
01232972878	34.337	126.736
01232971557	34.649	126.972
01232971697	34.649	126.972
01231328920	35.339	126.598
01231329591	35.339	126.598
01231329599	35.459	126.539
01231329771	35.459	126.539
01231322988	35.517	126.703
01231328759	35.517	126.703
01231325444	36.007	127.789
01231329912	36.007	127.789
01231329884	35.761	126.697
01231328630	35.588	126.616
01231329573	35.588	126.616
01232970537	36.083	127.286
01231329898	36.083	127.286
01232970033	35.535	127.335
01232971131	35.535	127.335
01231329738	35.529	127.542
01231329826	35.529	127.542
01231329840	35.649	127.521
01231329965	35.649	127.521
01232970048	35.786	127.133
01232970158	35.786	127.133
01232971055	35.527	126.809
01232970322	35.527	126.809
01232970698	35.557	126.857
01232970855	35.557	126.857
01232972658	33.488	126.497
01232970767	36.514	126.622
01232970795	36.514	126.622
01231324868	36.331	127.028
01231329828	36.331	127.028
01232970044	36.885	126.617
01232970199	36.885	126.617
01232970526	36.163	126.531
01232970312	36.157	126.689
01232970539	36.157	126.689
01231329772	36.773	127.053
01232970319	36.821	127.191
01232970352	36.821	127.191
01232970313	36.758	126.286
01232970377	36.758	126.286
01232970520	37.772	128.912
01232970686	37.772	128.912
01232970932	38.068	128.651
01232970128	37.333	127.972
01232970997	37.333	127.972
01232970120	37.21	127.75
01232970638	37.21	127.75
01232970247	37.421	128.004
01232970484	37.421	128.004
01232970694	37.293	127.909
01220411253	37.964	128.318
01232970646	37.964	128.318
01232970415	37.968	128.077
01232970643	37.968	128.077
01232970119	38.061	128.168
01232970873	38.061	128.168
01232970458	37.194	128.869
01231328788	37.224	128.815
01231329863	37.224	128.815
01232970609	37.465	128.724
01232970644	37.465	128.724
01232970543	37.342	128.501
01232970706	37.342	128.501
01231328779	37.452	128.3
01232970233	37.452	128.3
01231329364	37.612	128.377
01231329827	37.612	128.377
01231329850	37.606	128.437
01231329800	37.606	128.437
01232970123	37.378	128.389
01232970276	37.378	128.389
01227500108	37.611	127.77
01231325558	37.611	127.77
01232970242	37.777	128.399
01232970481	37.777	128.399
01232970188	37.814	128.089
01232970368	37.814	128.089
01232970461	37.714	128.187
01227587413	37.447	128.075
01231328699	37.447	128.075
01232970445	37.428	126.99
01232970872	37.368	126.927
01232970794	37.368	126.927
01231329857	37.133	127.072
01231329478	37.154	127.063
01231329981	37.154	127.063
01231329864	37.232	127.189
01232970697	37.232	127.189
01231329940	37.329	127.241
01231329967	37.329	127.241
01232971062	37.167	127.371
01232971201	37.167	127.371
01232970980	36.962	127.059
01232970859	36.962	127.059
01232970777	37.9	127.287
01232970787	37.9	127.287
01232970982	37.163	126.621
01232971113	37.16	126.904
01232971208	35.677	127.923
01232970001	35.57	127.924
01232970121	35.57	127.924
01231323330	35.749	127.832
01231328684	35.749	127.832
01227587520	34.829	128.006
01231329843	35.463	128.314
01232970266	35.463	128.314
01231300176	35.319	128.248
01231329918	35.319	128.248
01231329574	36.814	128.961
01231329639	36.814	128.961
01232970507	36.576	128.781
01231316010	35.186	126.796
01231315905	35.174	128.978
01231321471	35.09	128.973
01231316044	37.633	127.038
01231316097	37.492	126.917
01231315835	37.602	127.031
01231315942	37.519	127.136
01231321726	37.494	127.151
01231316093	37.507	127.093
01231315105	37.499	127.142
01232971595	37.516	127.075
01231307534	37.537	126.734
01231307562	37.54	126.684
01231316149	37.389	126.424
01227587655	34.463	127.458
01227587989	34.463	127.458
01231300198	35.023	126.623
01227739998	35.027	126.709
01231300242	35.027	126.709
01227588000	34.718	127.75
01227587981	34.718	127.75
01227587643	34.754	127.726
01227588001	34.754	127.726
01227588046	34.706	127.611
01227728172	34.706	127.611
01232973331	35.28	126.424
01227501095	34.433	127.062
01232971507	34.433	127.062
01232972260	34.351	127.024
01232972612	35.431	126.801
01232972614	35.431	126.801
01232971536	35.32	126.799
01232972611	34.591	126.312
01232972699	34.591	126.312
01231328530	35.903	127.776
01231329745	35.903	127.776
01227713156	35.62	126.47
01231329985	35.62	126.47
01227712345	35.66	126.531
01231329655	35.66	126.531
01231329849	35.452	127.1
01231322731	35.944	127.127
01231328729	35.944	127.127
01232970202	36.132	127.02
01232970440	36.132	127.02
01232970934	35.962	127.005
01232970261	35.962	127.005
01232970005	36.058	127.085
01232970104	36.076	126.971
01232970223	35.61	127.288
01232970814	35.61	127.288
01232970076	35.604	126.993
01232970252	35.604	126.993
01231329961	36.261	127.274
01232970183	36.261	127.274
01232970901	36.099	127.48
01232970951	36.099	127.48
01232970345	36.157	127.018
01232970221	36.178	127.1
01232970275	36.298	127.139
01232970379	36.298	127.139
01227584321	36.94	126.439
01232970416	36.94	126.439
01232970165	36.717	126.393
01232970212	36.717	126.393
01232970214	36.825	126.446
01232970442	36.825	126.446
01231329950	36.709	126.542
01232970191	36.076	126.688
01232970743	36.076	126.688
01232970367	36.013	126.683
01232970370	36.013	126.683
01231329932	36.862	127.116
01232970160	36.862	127.116
01232970785	36.76	126.195
01232970869	36.76	126.195
01231329640	37.412	128.156
01232970619	37.412	128.156
01232970470	37.682	129.039
01232970770	37.682	129.039
01232970429	37.874	128.831
01232970532	37.874	128.831
01232970632	37.602	129.03
01232971010	37.602	129.03
01232970398	37.805	128.905
01232970884	37.805	128.905
01232970661	37.471	129.142
01232970981	37.471	129.142
01232970186	37.488	129.068
01232970693	37.488	129.068
01232970626	37.551	129.11
01232970947	37.551	129.11
01231329667	37.185	128.458
01231329724	37.185	128.458
01232970664	37.17	127.885
01232970709	37.17	127.885
01232970574	37.229	128.079
01232970708	37.229	128.079
01232970581	37.379	128.671
01232970742	37.379	128.671
01232970225	38.185	127.323
01232970371	38.185	127.323
01232970444	38.209	127.214
01232970551	38.209	127.214
01232970316	38.245	127.435
01232970392	38.245	127.435
01232970290	37.846	127.771
01232970441	37.846	127.771
01232970513	37.18	128.984
01231329787	37.672	128.701
01231329891	37.672	128.701
01232970732	37.503	128.454
01232970738	37.503	128.454
01231329744	37.644	128.567
01231329814	37.644	128.567
01231329635	37.774	127.97
01231329630	37.774	127.97
01232970862	37.561	128.111
01232971029	37.561	128.111
01232970310	37.359	128.125
01232970722	37.359	128.125
01232970747	37.506	128.212
01232970655	37.506	128.212
01232970485	37.486	127.85
01232970668	37.486	127.85
01231326093	37.485	127.973
01231329612	37.485	127.973
01232970504	37.254	127.036
01232970779	37.254	127.036
01232970396	37.175	127.053
01232970452	37.175	127.053
01232971152	37.223	127.425
01232970733	37.089	127.062
01232971063	37.045	127.021
01232971093	37.045	127.021
01232971043	37.009	126.97
01232970051	36.973	126.845
01232970652	36.973	126.845
01227716881	35.237	128.755
01232970762	35.237	128.755
01227580404	34.73	128.032
01227587278	34.73	128.032
01232970685	36.541	128.524
01232971086	36.541	128.524
01231323063	36.416	129.371
01231329614	36.416	129.371
01231321045	36.34	127.421
01231321583	35.085	128.879
01231315865	35.198	129.083
01231315909	35.107	129.036
01232971547	37.494	127.108
01231307678	37.593	126.699
01231300214	34.785	126.38
01231300545	34.785	126.38
01227587256	34.78	127.201
01227587558	34.78	127.201
01227587571	34.806	127.245
01227587241	34.806	127.245
01232971624	34.497	126.887
01232971677	34.497	126.887
01232972761	34.492	126.343
01232973243	34.492	126.343
01232973291	34.52	126.609
01232971459	34.566	126.607
01232971673	34.566	126.607
01232972804	34.937	126.896
01232970149	35.959	126.704
01232970262	35.959	126.704
01231329651	35.452	127.1
01231329666	35.372	127.133
01232970217	35.953	126.941
01232971011	36.054	126.906
01232971078	36.054	126.906
01232970156	35.691	126.878
01232970297	35.691	126.878
01231329900	36.459	127.108
01231328977	36.47	127.049
01231329664	36.47	127.049
01232970285	36.178	127.1
01232970075	36.212	127.182
01232970353	36.212	127.182
01232970062	36.204	127.084
01232970187	36.204	127.084
01231329629	36.473	126.523
01231329810	36.389	126.672
01232970360	36.389	126.672
01232970984	36.603	126.869
01232970282	36.678	126.827
01232970311	36.678	126.827
01232970304	36.686	126.801
01232970436	36.686	126.801
01232970337	36.682	126.147
01232970811	36.682	126.147
01227587348	37.078	128.487
01227587507	37.078	128.487
01227587456	36.235	127.722
01227587764	36.235	127.722
01232970677	37.761	128.902
01232970741	37.761	128.902
01231328043	37.152	129.207
01232970590	37.152	129.207
01231325944	37.38	129.228
01231328675	37.38	129.228
01232970300	37.24	129.045
01232970558	37.24	129.045
01232970505	37.417	129.112
01232970555	37.417	129.112
01232970610	37.347	129.081
01232970627	37.347	129.081
01231329672	37.18	129.33
01232970424	37.185	129.327
01227221262	37.35	128.942
01232970541	37.35	128.942
01232970874	38.108	128.035
01232970756	38.201	128.043
01232970857	38.201	128.043
01232970714	38.208	127.951
01232970764	38.099	127.993
01232970875	38.099	127.993
01232970840	38.285	128.137
01232970846	38.285	128.137
01232970716	38.067	128.622
01232970549	37.33	127.961
01232970550	37.33	127.961
01232970002	38.152	127.307
01232970637	38.152	127.307
01232970642	38.167	127.414
01232970647	38.167	127.414
01231328453	37.871	127.726
01231329953	37.871	127.726
01231324481	37.68	127.661
01232970802	37.68	127.661
01232970271	38.21	127.663
01231329682	37.655	126.833
01231329924	37.655	126.833
01232970766	37.386	127.119
01232970784	37.386	127.119
01232970830	37.178	127.062
01232970949	37.178	127.062
01232970750	37.205	127.072
01232971142	37.205	127.072
01231328493	35.19	128.806
01232970509	35.19	128.806
01231329616	35.176	128.823
01231324727	35.306	128.735
01231329076	35.306	128.735
01232970791	35.323	128.8
01232970815	35.323	128.8
01227587801	34.771	127.886
01227728210	34.771	127.886
01232971107	35.421	127.873
01227712278	35.421	127.873
01232970043	35.297	127.958
01232970083	35.297	127.958
01232970931	35.278	127.838
01232971058	35.278	127.838
01227500699	35.844	129.228
01231324785	35.844	129.228
01232970407	36.106	128.122
01232970564	36.106	128.122
01232970326	35.99	128.03
01232970430	35.99	128.03
01231329471	35.913	128.887
01231329741	35.913	128.887
01232970705	35.967	128.417
01232970800	35.967	128.417
01232973312	35.849	128.599
01232971334	35.82	128.542
01232972577	35.859	128.555
01231321668	36.347	127.371
01231321177	37.474	126.952
01231315746	37.55	126.959
01231316166	37.53	126.953
01231315617	37.548	126.977
01231315629	37.615	127.094
01231308379	36.604	127.288
01232972976	35.277	127.289
01227723525	35.274	127.137
01227729677	34.94	126.61
01232972959	35.318	126.973
01232973353	35.318	126.973
01232973332	35.272	126.898
01227587545	34.838	127.315
01232971696	34.621	126.568
01232972755	34.621	126.568
01232973096	34.52	126.609
01232973253	34.489	126.514
01232973314	34.489	126.514
01232972720	34.67	126.327
01232972737	34.67	126.327
01232973559	34.573	126.435
01232973567	34.573	126.435
01232970206	35.347	127.303
01231327022	35.344	127.229
01231329875	35.344	127.229
01232970393	37.889	127.743
01232970523	35.339	127.371
01231329834	35.503	127.013
01232970019	35.677	127.27
01232970008	35.684	127.178
01232970010	35.684	127.178
01231328468	36.361	127.141
01232970108	36.361	127.141
01232970222	36.459	127.108
01231329941	36.363	127.254
01232970140	36.363	127.254
01231329808	36.608	127.122
01231329938	36.608	127.122
01232970922	36.333	126.608
01232971074	36.333	126.608
01232970897	36.235	126.597
01232970916	36.235	126.597
01232970303	36.704	126.673
01232970365	36.704	126.673
01232970983	36.515	126.348
01232970151	36.585	126.695
01232970419	36.585	126.695
01227727929	36.871	127.852
01231300156	36.871	127.852
01232970506	37.737	127.507
01232970534	37.737	127.507
01232970491	37.25	126.911
01232970797	37.25	126.911
01232970578	38.215	128.59
01232970595	38.215	128.59
01232971024	38.203	128.56
01232971026	38.203	128.56
01232970687	38.166	128.525
01232970810	38.166	128.525
01232970713	37.995	128.737
01232970986	37.995	128.737
01232970569	37.995	128.737
01232970755	37.158	128.989
01232970896	37.158	128.989
01232970952	37.103	129.008
01232970957	37.103	129.008
01227587211	37.16	128.212
01227587277	37.16	128.212
01231315559	36.496	127.204
01231315517	36.477	127.291
01232971106	36.791	128.633
01227500109	35.724	128.268
01231329594	35.724	128.268
01231315765	35.539	129.319
01231315674	35.268	129.021
01231321642	35.174	129.076
01231329818	35.311	128.513
01232971467	35.406	126.449
01232973156	35.406	126.449
01232971463	35.255	126.667
01232971640	35.255	126.667
01231308147	35.168	126.89
01231307845	35.188	126.917
01231328823	37.347	129.162
01231329059	37.347	129.162
01232971232	36.973	127.924
01232970110	37.441	127.143
01232970299	37.273	126.951
01232970455	37.273	126.951
01232970822	37.116	127.151
01232970965	37.116	127.151
01231307765	37.408	126.693
01232970651	38.21	127.663
01232970615	38.147	128.597
01232970953	38.147	128.597
01232970699	37.757	128.872
01232970782	37.446	128.667
01232970920	36.143	127.368
01232970841	36.112	127.548
01232971015	36.112	127.548
01232970364	36.274	127.232
01232970403	36.274	127.232
01232970457	36.127	128.072
01232970603	36.127	128.072
01231328885	35.684	127.687
01231328951	35.684	127.687
01227711696	35.629	127.81
01232971214	35.629	127.81
01232970281	35.588	126.858
01232970978	35.588	126.858
01232973157	35.01	126.391
01232972905	35.01	126.391
01232972654	34.486	126.932
01232972863	34.486	126.932
01231315358	37.601	126.935
01232970016	37.441	127.143
01232970807	37.145	128.841
01231329624	37.145	128.841
01227587731	36.152	127.915
